SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
16470,4/19/20,,Georgia,4/19/20 23:49,394,4,93
16471,4/19/20,,Germany,4/19/20 23:49,145184,4586,88000
16472,4/19/20,,Ghana,4/19/20 23:49,1042,9,99
16473,4/19/20,,Greece,4/19/20 23:49,2235,113,269
16474,4/19/20,,Grenada,4/19/20 23:49,14,0,6
16475,4/19/20,,Guatemala,4/19/20 23:49,257,7,21
16476,4/19/20,,Guinea,4/19/20 23:49,579,5,87
16477,4/19/20,,Guinea-Bissau,4/19/20 23:49,50,0,3
16478,4/19/20,,Guyana,4/19/20 23:49,65,7,9
16479,4/19/20,,Haiti,4/19/20 23:49,47,3,0
16480,4/19/20,,Holy See,4/19/20 23:49,8,0,2
16481,4/19/20,,Honduras,4/19/20 23:49,472,46,15
16482,4/19/20,,Hungary,4/19/20 23:49,1916,189,250
16483,4/19/20,,Iceland,4/19/20 23:49,1771,9,1291
16484,4/19/20,,India,4/19/20 23:49,17615,559,2854
16485,4/19/20,,Indonesia,4/19/20 23:49,6575,582,686
16486,4/19/20,,Iran,4/19/20 23:49,82211,5118,57023
16487,4/19/20,,Iraq,4/19/20 23:49,1539,82,1009
16488,4/19/20,,Ireland,4/19/20 23:49,15251,610,77
16489,4/19/20,,Israel,4/19/20 23:49,13491,172,3754
16490,4/19/20,,Italy,4/19/20 23:49,178972,23660,47055
16491,4/19/20,,Ivory Coast,4/19/20 23:49,847,9,260
16492,4/19/20,,Jamaica,4/19/20 23:49,173,5,27
16493,4/19/20,,Japan,4/19/20 23:49,10797,236,1159
16494,4/19/20,,Jordan,4/19/20 23:49,417,7,276
16495,4/19/20,,Kazakhstan,4/19/20 23:49,1676,17,400
16496,4/19/20,,Kenya,4/19/20 23:49,270,14,67
16497,4/19/20,,Kosovo,4/19/20 23:49,510,12,93
16498,4/19/20,,Kuwait,4/19/20 23:49,1915,7,305
16499,4/19/20,,Kyrgyzstan,4/19/20 23:49,554,5,133
16500,4/19/20,,Laos,4/19/20 23:49,19,0,2
16501,4/19/20,,Latvia,4/19/20 23:49,727,5,88
16502,4/19/20,,Lebanon,4/19/20 23:49,673,21,102
16503,4/19/20,,Liberia,4/19/20 23:49,91,8,7
16504,4/19/20,,Libya,4/19/20 23:49,51,1,11
16505,4/19/20,,Liechtenstein,4/19/20 23:49,81,1,55
16506,4/19/20,,Lithuania,4/19/20 23:49,1298,35,242
16507,4/19/20,,Luxembourg,4/19/20 23:49,3550,73,627
16508,4/19/20,,MS Zaandam,4/19/20 23:49,9,2,0
16509,4/19/20,,Madagascar,4/19/20 23:49,121,0,39
16510,4/19/20,,Malawi,4/19/20 23:49,17,2,3
16511,4/19/20,,Malaysia,4/19/20 23:49,5389,89,3197
16512,4/19/20,,Maldives,4/19/20 23:49,52,0,16
16513,4/19/20,,Mali,4/19/20 23:49,224,14,42
16514,4/19/20,,Malta,4/19/20 23:49,427,3,118
16515,4/19/20,,Mauritania,4/19/20 23:49,7,1,6
16516,4/19/20,,Mauritius,4/19/20 23:49,328,9,208
16517,4/19/20,,Mexico,4/19/20 23:49,7497,650,2627
16518,4/19/20,,Moldova,4/19/20 23:49,2472,67,457
16519,4/19/20,,Monaco,4/19/20 23:49,94,3,22
16520,4/19/20,,Mongolia,4/19/20 23:49,32,0,7
16521,4/19/20,,Montenegro,4/19/20 23:49,308,5,55
16522,4/19/20,,Morocco,4/19/20 23:49,2855,141,327
16523,4/19/20,,Mozambique,4/19/20 23:49,39,0,8
16524,4/19/20,,Namibia,4/19/20 23:49,16,0,6
16525,4/19/20,,Nepal,4/19/20 23:49,31,0,4
16526,4/19/20,,Netherlands,4/19/20 23:49,32655,3684,250
16527,4/19/20,,New Zealand,4/19/20 23:49,1431,12,912
16528,4/19/20,,Nicaragua,4/19/20 23:49,10,2,6
16529,4/19/20,,Niger,4/19/20 23:49,648,20,117
16530,4/19/20,,Nigeria,4/19/20 23:49,627,21,170
16531,4/19/20,,North Macedonia,4/19/20 23:49,1207,51,179
16532,4/19/20,,Norway,4/19/20 23:49,7078,165,32
16533,4/19/20,,Oman,4/19/20 23:49,1266,7,233
16534,4/19/20,,Pakistan,4/19/20 23:49,8348,168,1868
16535,4/19/20,,Panama,4/19/20 23:49,4273,120,140
16536,4/19/20,,Papua New Guinea,4/19/20 23:49,7,0,0
16537,4/19/20,,Paraguay,4/19/20 23:49,206,8,41
16538,4/19/20,,Peru,4/19/20 23:49,15628,400,6811
16539,4/19/20,,Philippines,4/19/20 23:49,6259,409,572
16540,4/19/20,,Poland,4/19/20 23:49,9287,360,1040
16541,4/19/20,,Portugal,4/19/20 23:49,20206,714,610
16542,4/19/20,,Qatar,4/19/20 23:49,5448,8,518
16543,4/19/20,,Romania,4/19/20 23:49,8746,451,1892
16544,4/19/20,,Russia,4/19/20 23:49,42853,361,3291
16545,4/19/20,,Rwanda,4/19/20 23:49,147,0,76
16546,4/19/20,,Saint Kitts and Nevis,4/19/20 23:49,14,0,0
16547,4/19/20,,Saint Lucia,4/19/20 23:49,15,0,11
16548,4/19/20,,Saint Vincent and the Grenadines,4/19/20 23:49,12,0,1
16549,4/19/20,,San Marino,4/19/20 23:49,461,39,60
16550,4/19/20,,Sao Tome and Principe,4/19/20 23:49,4,0,0
16551,4/19/20,,Saudi Arabia,4/19/20 23:49,9362,97,1398
16552,4/19/20,,Senegal,4/19/20 23:49,367,3,220
16553,4/19/20,,Serbia,4/19/20 23:49,6318,122,753
16554,4/19/20,,Seychelles,4/19/20 23:49,11,0,5
16555,4/19/20,,Sierra Leone,4/19/20 23:49,35,0,6
16556,4/19/20,,Singapore,4/19/20 23:49,6588,11,768
16557,4/19/20,,Slovakia,4/19/20 23:49,1161,12,229
16558,4/19/20,,Slovenia,4/19/20 23:49,1330,74,192
16559,4/19/20,,Somalia,4/19/20 23:49,164,7,3
16560,4/19/20,,South Africa,4/19/20 23:49,3158,54,903
16561,4/19/20,,South Korea,4/19/20 23:49,10661,234,8042
16562,4/19/20,,South Sudan,4/19/20 23:49,4,0,0
16563,4/19/20,,Spain,4/19/20 23:49,198674,20453,77357
16564,4/19/20,,Sri Lanka,4/19/20 23:49,271,7,96
16565,4/19/20,,Sudan,4/19/20 23:49,66,10,6
16566,4/19/20,,Suriname,4/19/20 23:49,10,1,6
16567,4/19/20,,Sweden,4/19/20 23:49,14385,1540,550
16568,4/19/20,,Switzerland,4/19/20 23:49,27740,1393,17800
16569,4/19/20,,Syria,4/19/20 23:49,39,3,5
16570,4/19/20,,Taiwan,4/19/20 23:49,420,6,189
16571,4/19/20,,Tanzania,4/19/20 23:49,170,7,11
16572,4/19/20,,Thailand,4/19/20 23:49,2765,47,1928
16573,4/19/20,,Timor-Leste,4/19/20 23:49,19,0,1
16574,4/19/20,,Togo,4/19/20 23:49,84,5,52
16575,4/19/20,,Trinidad and Tobago,4/19/20 23:49,114,8,21
16576,4/19/20,,Tunisia,4/19/20 23:49,879,38,43
16577,4/19/20,,Turkey,4/19/20 23:49,86306,2017,11976
16578,4/19/20,,UK,4/19/20 23:49,120067,16060,0
16579,4/19/20,,Uganda,4/19/20 23:49,55,0,28
16580,4/19/20,,Ukraine,4/19/20 23:49,5449,141,347
16581,4/19/20,,United Arab Emirates,4/19/20 23:49,6781,41,1286
16582,4/19/20,,Uruguay,4/19/20 23:49,517,10,298
16583,4/19/20,,Uzbekistan,4/19/20 23:49,1565,5,225
16584,4/19/20,,Venezuela,4/19/20 23:49,256,9,117
16585,4/19/20,,Vietnam,4/19/20 23:49,268,0,202
16586,4/19/20,,West Bank and Gaza,4/19/20 23:49,437,3,71
16587,4/19/20,,Western Sahara,4/19/20 23:49,6,0,0
16588,4/19/20,,Yemen,4/19/20 23:49,1,0,0
16589,4/19/20,,Zambia,4/19/20 23:49,61,3,33
16590,4/19/20,,Zimbabwe,4/19/20 23:49,25,3,2
16591,4/19/20,Alabama,US,4/19/20 23:49,4888,157,0
16592,4/19/20,Alaska,US,4/19/20 23:49,319,9,0
16593,4/19/20,Alberta,Canada,4/19/20 23:49,2803,51,0
16594,4/19/20,Anguilla,UK,4/19/20 23:49,3,0,1
16595,4/19/20,Anhui,Mainland China,4/19/20 23:49,991,6,984
16596,4/19/20,Arizona,US,4/19/20 23:49,4933,184,0
16597,4/19/20,Arkansas,US,4/19/20 23:49,1781,39,0
16598,4/19/20,Aruba,Netherlands,4/19/20 23:49,97,2,49
16599,4/19/20,Australian Capital Territory,Australia,4/19/20 23:49,103,3,88
16600,4/19/20,Beijing,Mainland China,4/19/20 23:49,593,8,510
16601,4/19/20,Bermuda,UK,4/19/20 23:49,86,5,35
16602,4/19/20,"Bonaire, Sint Eustatius and Saba",Netherlands,4/19/20 23:49,5,0,0
16603,4/19/20,British Columbia,Canada,4/19/20 23:49,1647,81,0
16604,4/19/20,British Virgin Islands,UK,4/19/20 23:49,4,1,2
16605,4/19/20,California,US,4/19/20 23:49,31431,1177,0
16606,4/19/20,Cayman Islands,UK,4/19/20 23:49,61,1,7
16607,4/19/20,Channel Islands,UK,4/19/20 23:49,488,21,73
16608,4/19/20,Chongqing,Mainland China,4/19/20 23:49,579,6,570
16609,4/19/20,Colorado,US,4/19/20 23:49,9730,420,0
16610,4/19/20,Connecticut,US,4/19/20 23:49,17962,1127,0
16611,4/19/20,Curacao,Netherlands,4/19/20 23:49,14,1,11
16612,4/19/20,Delaware,US,4/19/20 23:49,2538,67,0
16613,4/19/20,Diamond Princess cruise ship,US,4/19/20 23:49,49,0,0
16614,4/19/20,District of Columbia,US,4/19/20 23:49,2793,96,0
16615,4/19/20,Falkland Islands (Malvinas),UK,4/19/20 23:49,11,0,3
16616,4/19/20,Faroe Islands,Denmark,4/19/20 23:49,185,0,176
16617,4/19/20,Florida,US,4/19/20 23:49,26314,774,0
16618,4/19/20,French Guiana,France,4/19/20 23:49,96,0,64
16619,4/19/20,French Polynesia,France,4/19/20 23:49,55,0,2
16620,4/19/20,Fujian,Mainland China,4/19/20 23:49,355,1,339
16621,4/19/20,Gansu,Mainland China,4/19/20 23:49,139,2,137
16622,4/19/20,Georgia,US,4/19/20 23:49,18301,687,0
16623,4/19/20,Gibraltar,UK,4/19/20 23:49,132,0,120
16624,4/19/20,Grand Princess,Canada,4/19/20 23:49,13,0,0
16625,4/19/20,Grand Princess,US,4/19/20 23:49,103,0,0
16626,4/19/20,Greenland,Denmark,4/19/20 23:49,11,0,11
16627,4/19/20,Guadeloupe,France,4/19/20 23:49,148,8,73
16628,4/19/20,Guam,US,4/19/20 23:49,136,5,0
16629,4/19/20,Guangdong,Mainland China,4/19/20 23:49,1580,8,1490
16630,4/19/20,Guangxi,Mainland China,4/19/20 23:49,254,2,252
16631,4/19/20,Guizhou,Mainland China,4/19/20 23:49,147,2,145
16632,4/19/20,Hainan,Mainland China,4/19/20 23:49,168,6,162
16633,4/19/20,Hawaii,US,4/19/20 23:49,580,10,0
16634,4/19/20,Hebei,Mainland China,4/19/20 23:49,328,6,316
16635,4/19/20,Heilongjiang,Mainland China,4/19/20 23:49,898,13,472
16636,4/19/20,Henan,Mainland China,4/19/20 23:49,1276,22,1254
16637,4/19/20,Hong Kong,Hong Kong,4/19/20 23:49,1025,4,602
16638,4/19/20,Hubei,Mainland China,4/19/20 23:49,68128,4512,63507
16639,4/19/20,Hunan,Mainland China,4/19/20 23:49,1019,4,1015
16640,4/19/20,Idaho,US,4/19/20 23:49,1668,44,0
16641,4/19/20,Illinois,US,4/19/20 23:49,30357,1290,0
16642,4/19/20,Indiana,US,4/19/20 23:49,11211,562,0
16643,4/19/20,Inner Mongolia,Mainland China,4/19/20 23:49,193,1,104
16644,4/19/20,Iowa,US,4/19/20 23:49,2902,75,0
16645,4/19/20,Isle of Man,UK,4/19/20 23:49,298,6,193
16646,4/19/20,Jiangsu,Mainland China,4/19/20 23:49,653,0,643
16647,4/19/20,Jiangxi,Mainland China,4/19/20 23:49,937,1,936
16648,4/19/20,Jilin,Mainland China,4/19/20 23:49,104,1,97
16649,4/19/20,Kansas,US,4/19/20 23:49,1905,93,0
16650,4/19/20,Kentucky,US,4/19/20 23:49,2960,146,0
16651,4/19/20,Liaoning,Mainland China,4/19/20 23:49,146,2,142
16652,4/19/20,Louisiana,US,4/19/20 23:49,23928,1296,0
16653,4/19/20,Macau,Macau,4/19/20 23:49,45,0,20
16654,4/19/20,Maine,US,4/19/20 23:49,867,34,0
16655,4/19/20,Manitoba,Canada,4/19/20 23:49,254,5,0
16656,4/19/20,Martinique,France,4/19/20 23:49,163,12,73
16657,4/19/20,Maryland,US,4/19/20 23:49,12847,461,0
16658,4/19/20,Massachusetts,US,4/19/20 23:49,38077,1706,0
16659,4/19/20,Mayotte,France,4/19/20 23:49,271,4,117
16660,4/19/20,Michigan,US,4/19/20 23:49,31424,2391,0
16661,4/19/20,Minnesota,US,4/19/20 23:49,2356,134,0
16662,4/19/20,Mississippi,US,4/19/20 23:49,4274,159,0
16663,4/19/20,Missouri,US,4/19/20 23:49,5743,199,0
16664,4/19/20,Montana,US,4/19/20 23:49,433,10,0
16665,4/19/20,Montserrat,UK,4/19/20 23:49,11,0,2
16666,4/19/20,Nebraska,US,4/19/20 23:49,1474,28,0
16667,4/19/20,Nevada,US,4/19/20 23:49,3728,158,0
16668,4/19/20,New Brunswick,Canada,4/19/20 23:49,118,0,0
16669,4/19/20,New Caledonia,France,4/19/20 23:49,18,0,15
16670,4/19/20,New Hampshire,US,4/19/20 23:49,1390,38,0
16671,4/19/20,New Jersey,US,4/19/20 23:49,85301,4362,0
16672,4/19/20,New Mexico,US,4/19/20 23:49,1845,55,0
16673,4/19/20,New South Wales,Australia,4/19/20 23:49,2926,26,1379
16674,4/19/20,New York,US,4/19/20 23:49,247815,18298,0
16675,4/19/20,Newfoundland and Labrador,Canada,4/19/20 23:49,257,3,0
16676,4/19/20,Ningxia,Mainland China,4/19/20 23:49,75,0,75
16677,4/19/20,North Carolina,US,4/19/20 23:49,6601,200,0
16678,4/19/20,North Dakota,US,4/19/20 23:49,585,9,0
16679,4/19/20,Northern Mariana Islands,US,4/19/20 23:49,14,2,0
16680,4/19/20,Northern Territory,Australia,4/19/20 23:49,28,0,9
16681,4/19/20,Northwest Territories,Canada,4/19/20 23:49,5,0,0
16682,4/19/20,Nova Scotia,Canada,4/19/20 23:49,675,9,0
16683,4/19/20,Ohio,US,4/19/20 23:49,11602,471,0
16684,4/19/20,Oklahoma,US,4/19/20 23:49,2567,140,0
16685,4/19/20,Ontario,Canada,4/19/20 23:49,11561,591,0
16686,4/19/20,Oregon,US,4/19/20 23:49,1910,74,0
16687,4/19/20,Pennsylvania,US,4/19/20 23:49,32902,1276,0
16688,4/19/20,Prince Edward Island,Canada,4/19/20 23:49,26,0,0
16689,4/19/20,Puerto Rico,US,4/19/20 23:49,1213,62,0
16690,4/19/20,Qinghai,Mainland China,4/19/20 23:49,18,0,18
16691,4/19/20,Quebec,Canada,4/19/20 23:49,17950,820,0
16692,4/19/20,Queensland,Australia,4/19/20 23:49,1015,6,738
16693,4/19/20,Recovered,Canada,4/19/20 23:49,0,0,11847
16694,4/19/20,Recovered,US,4/19/20 23:49,0,0,70337
16695,4/19/20,Reunion,France,4/19/20 23:49,408,0,237
16696,4/19/20,Rhode Island,US,4/19/20 23:49,4706,150,0
16697,4/19/20,Saint Barthelemy,France,4/19/20 23:49,6,0,5
16698,4/19/20,Saint Pierre and Miquelon,France,4/19/20 23:49,1,0,0
16699,4/19/20,Saskatchewan,Canada,4/19/20 23:49,315,4,0
16700,4/19/20,Shaanxi,Mainland China,4/19/20 23:49,256,3,252
16701,4/19/20,Shandong,Mainland China,4/19/20 23:49,787,7,765
16702,4/19/20,Shanghai,Mainland China,4/19/20 23:49,635,7,521
16703,4/19/20,Shanxi,Mainland China,4/19/20 23:49,197,0,135
16704,4/19/20,Sichuan,Mainland China,4/19/20 23:49,561,3,554
16705,4/19/20,Sint Maarten,Netherlands,4/19/20 23:49,67,10,12
16706,4/19/20,South Australia,Australia,4/19/20 23:49,435,4,331
16707,4/19/20,South Carolina,US,4/19/20 23:49,4377,120,0
16708,4/19/20,South Dakota,US,4/19/20 23:49,1635,7,0
16709,4/19/20,St Martin,France,4/19/20 23:49,37,2,19
16710,4/19/20,Tasmania,Australia,4/19/20 23:49,180,7,67
16711,4/19/20,Tennessee,US,4/19/20 23:49,7070,148,0
16712,4/19/20,Texas,US,4/19/20 23:49,19260,490,0
16713,4/19/20,Tianjin,Mainland China,4/19/20 23:49,189,3,174
16714,4/19/20,Tibet,Mainland China,4/19/20 23:49,1,0,1
16715,4/19/20,Turks and Caicos Islands,UK,4/19/20 23:49,11,1,0
16716,4/19/20,Utah,US,4/19/20 23:49,3069,27,0
16717,4/19/20,Vermont,US,4/19/20 23:49,813,38,0
16718,4/19/20,Victoria,Australia,4/19/20 23:49,1319,14,1172
16719,4/19/20,Virgin Islands,US,4/19/20 23:49,53,3,0
16720,4/19/20,Virginia,US,4/19/20 23:49,8542,277,0
16721,4/19/20,Washington,US,4/19/20 23:49,12255,636,0
16722,4/19/20,West Virginia,US,4/19/20 23:49,890,18,0
16723,4/19/20,Western Australia,Australia,4/19/20 23:49,541,7,340
16724,4/19/20,Wisconsin,US,4/19/20 23:49,4346,220,0
16725,4/19/20,Wyoming,US,4/19/20 23:49,313,2,0
16726,4/19/20,Xinjiang,Mainland China,4/19/20 23:49,76,3,73
16727,4/19/20,Yukon,Canada,4/19/20 23:49,9,0,0
16728,4/19/20,Yunnan,Mainland China,4/19/20 23:49,184,2,178
16729,4/19/20,Zhejiang,Mainland China,4/19/20 23:49,1268,1,1247
16730,4/20/20,,Afghanistan,4/20/20 23:44,1026,36,135
16731,4/20/20,,Albania,4/20/20 23:44,584,26,327
16732,4/20/20,,Algeria,4/20/20 23:44,2718,384,1099
16733,4/20/20,,Andorra,4/20/20 23:44,717,37,248
16734,4/20/20,,Angola,4/20/20 23:44,24,2,6
16735,4/20/20,,Antigua and Barbuda,4/20/20 23:44,23,3,3
16736,4/20/20,,Argentina,4/20/20 23:44,2941,136,737
16737,4/20/20,,Armenia,4/20/20 23:44,1339,22,580
16738,4/20/20,,Austria,4/20/20 23:44,14795,470,10631
16739,4/20/20,,Azerbaijan,4/20/20 23:44,1436,19,791
16740,4/20/20,,Bahamas,4/20/20 23:44,60,9,11
16741,4/20/20,,Bahrain,4/20/20 23:44,1907,7,769
16742,4/20/20,,Bangladesh,4/20/20 23:44,2948,101,85
16743,4/20/20,,Barbados,4/20/20 23:44,75,5,19
16744,4/20/20,,Belarus,4/20/20 23:44,6264,51,514
16745,4/20/20,,Belgium,4/20/20 23:44,39983,5828,8895
16746,4/20/20,,Belize,4/20/20 23:44,18,2,2
16747,4/20/20,,Benin,4/20/20 23:44,54,1,27
16748,4/20/20,,Bhutan,4/20/20 23:44,5,0,2
16749,4/20/20,,Bolivia,4/20/20 23:44,564,33,31
16750,4/20/20,,Bosnia and Herzegovina,4/20/20 23:44,1309,49,381
16751,4/20/20,,Botswana,4/20/20 23:44,20,1,0
16752,4/20/20,,Brazil,4/20/20 23:44,40743,2587,22130
16753,4/20/20,,Brunei,4/20/20 23:44,138,1,116
16754,4/20/20,,Bulgaria,4/20/20 23:44,929,43,167
16755,4/20/20,,Burkina Faso,4/20/20 23:44,581,38,357
16756,4/20/20,,Burma,4/20/20 23:44,119,5,7
16757,4/20/20,,Burundi,4/20/20 23:44,5,1,4
16758,4/20/20,,Cabo Verde,4/20/20 23:44,67,1,1
16759,4/20/20,,Cambodia,4/20/20 23:44,122,0,107
16760,4/20/20,,Cameroon,4/20/20 23:44,1163,42,305
16761,4/20/20,,Central African Republic,4/20/20 23:44,12,0,4
16762,4/20/20,,Chad,4/20/20 23:44,33,0,8
16763,4/20/20,,Chile,4/20/20 23:44,10507,139,4676
16764,4/20/20,,Colombia,4/20/20 23:44,3977,189,804
16765,4/20/20,,Congo (Brazzaville),4/20/20 23:44,160,6,16
16766,4/20/20,,Congo (Kinshasa),4/20/20 23:44,332,25,27
16767,4/20/20,,Costa Rica,4/20/20 23:44,662,6,124
16768,4/20/20,,Croatia,4/20/20 23:44,1881,47,771
16769,4/20/20,,Cuba,4/20/20 23:44,1087,36,285
16770,4/20/20,,Cyprus,4/20/20 23:44,772,12,81
16771,4/20/20,,Czech Republic,4/20/20 23:44,6900,194,1559
16772,4/20/20,,Denmark,4/20/20 23:44,7515,364,4312
16773,4/20/20,,Diamond Princess,4/20/20 23:44,712,13,644
16774,4/20/20,,Djibouti,4/20/20 23:44,846,2,102
16775,4/20/20,,Dominica,4/20/20 23:44,16,0,8
16776,4/20/20,,Dominican Republic,4/20/20 23:44,4964,235,416
16777,4/20/20,,Ecuador,4/20/20 23:44,10128,507,1150
16778,4/20/20,,Egypt,4/20/20 23:44,3333,250,821
16779,4/20/20,,El Salvador,4/20/20 23:44,218,7,46
16780,4/20/20,,Equatorial Guinea,4/20/20 23:44,79,0,7
16781,4/20/20,,Eritrea,4/20/20 23:44,39,0,3
16782,4/20/20,,Estonia,4/20/20 23:44,1535,40,165
16783,4/20/20,,Eswatini,4/20/20 23:44,24,1,8
16784,4/20/20,,Ethiopia,4/20/20 23:44,111,3,16
16785,4/20/20,,Fiji,4/20/20 23:44,18,0,3
16786,4/20/20,,Finland,4/20/20 23:44,3868,98,2000
16787,4/20/20,,France,4/20/20 23:44,155275,20265,37409
16788,4/20/20,,Gabon,4/20/20 23:44,120,1,7
16789,4/20/20,,Gambia,4/20/20 23:44,10,1,2
16790,4/20/20,,Georgia,4/20/20 23:44,402,4,95
16791,4/20/20,,Germany,4/20/20 23:44,147065,4862,91500
16792,4/20/20,,Ghana,4/20/20 23:44,1042,9,99
16793,4/20/20,,Greece,4/20/20 23:44,2245,116,269
16794,4/20/20,,Grenada,4/20/20 23:44,14,0,6
16795,4/20/20,,Guatemala,4/20/20 23:44,289,7,21
16796,4/20/20,,Guinea,4/20/20 23:44,622,5,122
16797,4/20/20,,Guinea-Bissau,4/20/20 23:44,50,0,3
16798,4/20/20,,Guyana,4/20/20 23:44,65,7,9
16799,4/20/20,,Haiti,4/20/20 23:44,57,3,0
16800,4/20/20,,Holy See,4/20/20 23:44,9,0,2
16801,4/20/20,,Honduras,4/20/20 23:44,477,46,25
16802,4/20/20,,Hungary,4/20/20 23:44,1984,199,267
16803,4/20/20,,Iceland,4/20/20 23:44,1773,10,1362
16804,4/20/20,,India,4/20/20 23:44,18539,592,3273
16805,4/20/20,,Indonesia,4/20/20 23:44,6760,590,747
16806,4/20/20,,Iran,4/20/20 23:44,83505,5209,59273
16807,4/20/20,,Iraq,4/20/20 23:44,1574,82,1043
16808,4/20/20,,Ireland,4/20/20 23:44,15652,687,77
16809,4/20/20,,Israel,4/20/20 23:44,13713,177,4049
16810,4/20/20,,Italy,4/20/20 23:44,181228,24114,48877
16811,4/20/20,,Ivory Coast,4/20/20 23:44,847,9,260
16812,4/20/20,,Jamaica,4/20/20 23:44,223,5,27
16813,4/20/20,,Japan,4/20/20 23:44,10797,236,1159
16814,4/20/20,,Jordan,4/20/20 23:44,425,7,282
16815,4/20/20,,Kazakhstan,4/20/20 23:44,1852,19,447
16816,4/20/20,,Kenya,4/20/20 23:44,281,14,69
16817,4/20/20,,Kosovo,4/20/20 23:44,510,12,93
16818,4/20/20,,Kuwait,4/20/20 23:44,1995,9,367
16819,4/20/20,,Kyrgyzstan,4/20/20 23:44,568,7,201
16820,4/20/20,,Laos,4/20/20 23:44,19,0,2
16821,4/20/20,,Latvia,4/20/20 23:44,739,5,88
16822,4/20/20,,Lebanon,4/20/20 23:44,677,21,103
16823,4/20/20,,Liberia,4/20/20 23:44,99,8,7
16824,4/20/20,,Libya,4/20/20 23:44,51,1,15
16825,4/20/20,,Liechtenstein,4/20/20 23:44,81,1,55
16826,4/20/20,,Lithuania,4/20/20 23:44,1326,37,242
16827,4/20/20,,Luxembourg,4/20/20 23:44,3558,75,637
16828,4/20/20,,MS Zaandam,4/20/20 23:44,9,2,0
16829,4/20/20,,Madagascar,4/20/20 23:44,121,0,41
16830,4/20/20,,Malawi,4/20/20 23:44,17,2,3
16831,4/20/20,,Malaysia,4/20/20 23:44,5425,89,3295
16832,4/20/20,,Maldives,4/20/20 23:44,69,0,16
16833,4/20/20,,Mali,4/20/20 23:44,246,14,56
16834,4/20/20,,Malta,4/20/20 23:44,431,3,126
16835,4/20/20,,Mauritania,4/20/20 23:44,7,1,6
16836,4/20/20,,Mauritius,4/20/20 23:44,328,9,224
16837,4/20/20,,Mexico,4/20/20 23:44,8261,686,2627
16838,4/20/20,,Moldova,4/20/20 23:44,2548,70,457
16839,4/20/20,,Monaco,4/20/20 23:44,94,3,23
16840,4/20/20,,Mongolia,4/20/20 23:44,33,0,7
16841,4/20/20,,Montenegro,4/20/20 23:44,312,5,88
16842,4/20/20,,Morocco,4/20/20 23:44,3046,143,350
16843,4/20/20,,Mozambique,4/20/20 23:44,39,0,8
16844,4/20/20,,Namibia,4/20/20 23:44,16,0,6
16845,4/20/20,,Nepal,4/20/20 23:44,31,0,4
16846,4/20/20,,Netherlands,4/20/20 23:44,33405,3751,250
16847,4/20/20,,New Zealand,4/20/20 23:44,1440,12,974
16848,4/20/20,,Nicaragua,4/20/20 23:44,10,2,6
16849,4/20/20,,Niger,4/20/20 23:44,648,20,117
16850,4/20/20,,Nigeria,4/20/20 23:44,665,22,188
16851,4/20/20,,North Macedonia,4/20/20 23:44,1225,54,200
16852,4/20/20,,Norway,4/20/20 23:44,7156,181,32
16853,4/20/20,,Oman,4/20/20 23:44,1410,7,238
16854,4/20/20,,Pakistan,4/20/20 23:44,8418,176,1970
16855,4/20/20,,Panama,4/20/20 23:44,4467,126,165
16856,4/20/20,,Papua New Guinea,4/20/20 23:44,7,0,0
16857,4/20/20,,Paraguay,4/20/20 23:44,208,8,46
16858,4/20/20,,Peru,4/20/20 23:44,16325,445,6968
16859,4/20/20,,Philippines,4/20/20 23:44,6459,428,613
16860,4/20/20,,Poland,4/20/20 23:44,9593,380,1133
16861,4/20/20,,Portugal,4/20/20 23:44,20863,735,610
16862,4/20/20,,Qatar,4/20/20 23:44,6015,9,555
16863,4/20/20,,Romania,4/20/20 23:44,8936,478,2017
16864,4/20/20,,Russia,4/20/20 23:44,47121,405,3446
16865,4/20/20,,Rwanda,4/20/20 23:44,147,0,76
16866,4/20/20,,Saint Kitts and Nevis,4/20/20 23:44,15,0,0
16867,4/20/20,,Saint Lucia,4/20/20 23:44,15,0,13
16868,4/20/20,,Saint Vincent and the Grenadines,4/20/20 23:44,12,0,1
16869,4/20/20,,San Marino,4/20/20 23:44,462,39,61
16870,4/20/20,,Sao Tome and Principe,4/20/20 23:44,4,0,0
16871,4/20/20,,Saudi Arabia,4/20/20 23:44,10484,103,1490
16872,4/20/20,,Senegal,4/20/20 23:44,377,5,235
16873,4/20/20,,Serbia,4/20/20 23:44,6630,125,870
16874,4/20/20,,Seychelles,4/20/20 23:44,11,0,5
16875,4/20/20,,Sierra Leone,4/20/20 23:44,43,0,6
16876,4/20/20,,Singapore,4/20/20 23:44,8014,11,801
16877,4/20/20,,Slovakia,4/20/20 23:44,1173,13,251
16878,4/20/20,,Slovenia,4/20/20 23:44,1335,77,193
16879,4/20/20,,Somalia,4/20/20 23:44,237,8,4
16880,4/20/20,,South Africa,4/20/20 23:44,3300,58,1055
16881,4/20/20,,South Korea,4/20/20 23:44,10674,236,8114
16882,4/20/20,,South Sudan,4/20/20 23:44,4,0,0
16883,4/20/20,,Spain,4/20/20 23:44,200210,20852,80587
16884,4/20/20,,Sri Lanka,4/20/20 23:44,304,7,98
16885,4/20/20,,Sudan,4/20/20 23:44,107,12,8
16886,4/20/20,,Suriname,4/20/20 23:44,10,1,6
